2019-09-01 13:34:18.531 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 7584 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
  orderRunId=<null>
  orderId=<null>
  runStatus=<null>
  runType=<null>
  orderAccount=<null>
  runOrderAmount=<null>
  orderGenerationIp=<null>
  cardRunD=<null>
  cardNameRunD=<null>
  cardRunW=<null>
  cardNameRunW=<null>
  dealDescribe=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  id=<null>
  createTime=2019-09-01 17:44:00.0
  submitTime=2019-09-01 17:44:00.0
  submitSystem=PP
  status=1
]
2019-09-01 17:44:00.410 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_running_order 
2019-09-01 17:44:00.411 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:44:00.412 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:44:00.412 [http-nio-8012-exec-5] INFO  com.payProject.manage.contorller.OrderContorller - 查询订单流水相应结果集com.payProject.config.common.PageResult@7c5826f1[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:44:00.413 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.256 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.290 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.290 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.290 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.291 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.292 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.292 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.314 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.315 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.348 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.351 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.352 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.358 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.359 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.362 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.394 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.416 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.439 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.461 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.486 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:01.514 [http-nio-8012-exec-9] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表请求参数：com.payProject.manage.entity.DealOrderEntity@2da3b57[
  orderId=<null>
  associatedId=<null>
  orderStatus=<null>
  dealAmount=<null>
  dealFee=<null>
  actualAmount=<null>
  orderType=<null>
  orderAccount=<null>
  externalOrderId=<null>
  orderGenerationIp=<null>
  dealType=<null>
  dealCardId=<null>
  dealChannel=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  dealDescribe=<null>
  id=<null>
  createTime=2019-09-01 17:44:01.0
  submitTime=2019-09-01 17:44:01.0
  submitSystem=PP
  status=1
]
2019-09-01 17:44:01.516 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_deal_order 
2019-09-01 17:44:01.516 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:44:01.517 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:44:01.517 [http-nio-8012-exec-9] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表响应结果集：com.payProject.config.common.PageResult@482c571[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:44:01.518 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.499 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.561 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.561 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.562 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.562 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.563 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.563 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.585 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.585 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.607 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.612 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.616 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.647 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.649 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.651 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.677 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.699 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.723 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.747 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.773 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:03.799 [http-nio-8012-exec-9] INFO  com.payProject.manage.contorller.OrderContorller - 查询订单流水请求参数com.payProject.manage.entity.RunOrder@24c90eeb[
  orderRunId=<null>
  orderId=<null>
  runStatus=<null>
  runType=<null>
  orderAccount=<null>
  runOrderAmount=<null>
  orderGenerationIp=<null>
  cardRunD=<null>
  cardNameRunD=<null>
  cardRunW=<null>
  cardNameRunW=<null>
  dealDescribe=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  id=<null>
  createTime=2019-09-01 17:44:03.0
  submitTime=2019-09-01 17:44:03.0
  submitSystem=PP
  status=1
]
2019-09-01 17:44:03.801 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_running_order 
2019-09-01 17:44:03.801 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:44:03.803 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:44:03.803 [http-nio-8012-exec-9] INFO  com.payProject.manage.contorller.OrderContorller - 查询订单流水相应结果集com.payProject.config.common.PageResult@235cbc3[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:44:03.804 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.210 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.261 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.266 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.266 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.266 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.266 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.271 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.283 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.290 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.320 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.327 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.329 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.344 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.346 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.349 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.374 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.397 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.420 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.443 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.468 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:04.505 [http-nio-8012-exec-5] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表请求参数：com.payProject.manage.entity.DealOrderEntity@5a40c0a6[
  orderId=<null>
  associatedId=<null>
  orderStatus=<null>
  dealAmount=<null>
  dealFee=<null>
  actualAmount=<null>
  orderType=<null>
  orderAccount=<null>
  externalOrderId=<null>
  orderGenerationIp=<null>
  dealType=<null>
  dealCardId=<null>
  dealChannel=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  dealDescribe=<null>
  id=<null>
  createTime=2019-09-01 17:44:04.0
  submitTime=2019-09-01 17:44:04.0
  submitSystem=PP
  status=1
]
2019-09-01 17:44:04.507 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_deal_order 
2019-09-01 17:44:04.507 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:44:04.509 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:44:04.509 [http-nio-8012-exec-5] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表响应结果集：com.payProject.config.common.PageResult@269db0c[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:44:04.510 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.031 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.076 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.078 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.080 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.081 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.082 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.082 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.104 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.108 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.147 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.148 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.158 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.199 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.199 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.210 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.239 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.261 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.283 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.304 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.327 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.353 [http-nio-8012-exec-7] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表请求参数：com.payProject.manage.entity.DealOrderEntity@731d8b2c[
  orderId=<null>
  associatedId=<null>
  orderStatus=<null>
  dealAmount=<null>
  dealFee=<null>
  actualAmount=<null>
  orderType=<null>
  orderAccount=<null>
  externalOrderId=<null>
  orderGenerationIp=<null>
  dealType=<null>
  dealCardId=<null>
  dealChannel=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  dealDescribe=<null>
  id=<null>
  createTime=2019-09-01 17:44:06.0
  submitTime=2019-09-01 17:44:06.0
  submitSystem=PP
  status=1
]
2019-09-01 17:44:06.355 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_deal_order 
2019-09-01 17:44:06.355 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:44:06.356 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:44:06.356 [http-nio-8012-exec-7] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表响应结果集：com.payProject.config.common.PageResult@5d9a72c6[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:44:06.357 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.825 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.873 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.873 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.874 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.875 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.876 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.877 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.901 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.901 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.945 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.945 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.950 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.973 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.981 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:06.984 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:07.008 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:07.031 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:07.053 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:07.077 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:07.100 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:07.126 [http-nio-8012-exec-5] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表请求参数：com.payProject.manage.entity.DealOrderEntity@7e6bcfe6[
  orderId=<null>
  associatedId=<null>
  orderStatus=<null>
  dealAmount=<null>
  dealFee=<null>
  actualAmount=<null>
  orderType=<null>
  orderAccount=<null>
  externalOrderId=<null>
  orderGenerationIp=<null>
  dealType=<null>
  dealCardId=<null>
  dealChannel=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  dealDescribe=<null>
  id=<null>
  createTime=2019-09-01 17:44:07.0
  submitTime=2019-09-01 17:44:07.0
  submitSystem=PP
  status=1
]
